2021-05-23,2811,AA,LAX,DFW,,S1,-4,-1,1235,1,2,1
2021-01-04,637,AA,LAX,DFW,,S1,6,8,1235,1,2,1
2022-11-22,2269,DL,ATL,JFK,,S1,-3,-6,760,2,4,5
2022-12-27,482,DL,JFK,ATL,,S1,16,-25,760,2,5,4
2021-12-29,1653,AA,DFW,LAX,,S1,-4,15,1235,1,1,2
2020-03-13,1734,AA,DFW,ORD,,S1,-3,-16,801,1,1,3
2021-08-20,328,DL,LAX,JFK,,S1,9,-2,2475,2,2,5
2023-07-04,2015,UA,DFW,ORD,,S1,-4,5,802,3,1,3
2019-01-15,1891,DL,LAX,JFK,,S1,-3,-28,2475,2,2,5
2019-07-02,82,AA,ORD,ATL,,S3,127,172,606,1,3,4
2023-05-17,1039,AA,DFW,LAX,,S3,97,90,1235,1,1,2
2019-06-06,2460,AA,DFW,LAX,,S1,-5,10,1235,1,1,2
2019-11-26,1888,DL,ATL,JFK,,S1,-7,-17,760,2,4,5
2021-08-26,1274,AA,JFK,DFW,,S1,-5,-49,1391,1,5,1
2019-01-18,2460,AA,LAX,DFW,,S1,-2,-17,1235,1,2,1
2021-11-24,859,DL,JFK,ATL,,S1,0,-21,760,2,5,4
2019-02-18,1851,AA,ATL,DFW,,S1,13,-4,731,1,4,1
2021-06-06,2254,AA,DFW,LAX,,S2,33,34,1235,1,1,2
2020-06-07,31,DL,ATL,DFW,,S1,-4,-17,731,2,4,1
2023-04-07,1953,AA,DFW,LAX,,S1,-4,-28,1235,1,1,2
2019-08-07,2520,AA,DFW,ORD,,S1,9,6,801,1,1,3
2021-02-07,2338,AA,LAX,DFW,,S1,-7,-16,1235,1,2,1
2019-07-30,1,AA,JFK,LAX,,S1,-4,-15,2475,1,5,2
2022-02-04,241,UA,ATL,ORD,,S1,0,-22,606,3,4,3
2021-06-05,2021,DL,ORD,ATL,,S1,-4,-14,606,2,3,4
2019-06-04,1911,DL,ATL,DFW,,S1,-2,-5,731,2,4,1
2021-07-31,302,DL,JFK,LAX,,S2,13,28,2475,2,5,2
2020-06-19,1701,DL,ATL,LAX,,S1,-4,-7,1947,2,4,2
2023-07-01,2770,AA,ATL,DFW,,S1,8,7,731,1,4,1
2023-08-05,1008,AA,DFW,ATL,,S1,-2,-22,731,1,1,4
2019-05-29,1810,DL,DFW,ATL,,S3,203,200,731,2,1,4
2021-10-06,2418,AA,DFW,ORD,,S1,0,-9,801,1,1,3
2022-04-21,543,DL,JFK,LAX,,S1,-4,8,2475,2,5,2
2022-08-17,733,DL,ATL,JFK,,S1,0,-26,760,2,4,5
2021-10-17,435,DL,JFK,ATL,,S1,9,-13,760,2,5,4
2020-03-26,2366,AA,ORD,ATL,,S1,-9,-26,606,1,3,4
2022-07-18,2412,AA,DFW,ORD,,S1,16,11,801,1,1,3
2021-12-23,1047,AA,ORD,DFW,,S1,-5,-34,801,1,3,1
2023-05-03,873,DL,LAX,ATL,,S1,-6,-12,1947,2,2,4
2022-10-28,372,AA,ORD,DFW,,S1,0,-20,802,1,3,1
2021-04-06,523,DL,ATL,LAX,,S1,-4,-16,1947,2,4,2
2022-09-20,2435,DL,ORD,ATL,,S1,-3,-28,606,2,3,4
2019-09-25,1294,AA,DFW,ORD,,S1,-4,-12,801,1,1,3
2019-12-02,447,DL,JFK,LAX,,S2,9,43,2475,2,5,2
2022-06-18,847,DL,ATL,JFK,,S1,3,-18,760,2,4,5
2021-08-19,1008,AA,DFW,ATL,,S1,-7,-15,731,1,1,4
2021-12-17,1047,AA,ORD,DFW,,S2,12,21,801,1,3,1
2019-07-30,1163,AA,ORD,LAX,,S1,34,-3,1744,1,3,2
2020-03-10,238,AA,LAX,JFK,,S1,-6,-11,2475,1,2,5
2022-08-08,1579,AA,DFW,ORD,,S3,41,112,801,1,1,3
2020-01-26,2459,AA,DFW,LAX,,S1,7,-18,1235,1,1,2
2023-05-17,834,DL,LAX,ATL,,S1,0,-6,1947,2,2,4
2021-07-31,1860,AA,ATL,ORD,,S1,-2,-20,606,1,4,3
2021-01-22,952,DL,DFW,LAX,,S1,-5,-10,1235,2,1,2
2021-01-28,309,DL,JFK,LAX,,S1,-1,-5,2475,2,5,2
2019-05-18,614,UA,DFW,ORD,,S3,206,225,801,3,1,3
2019-09-09,2021,DL,ATL,JFK,,S1,2,-6,760,2,4,5
2023-06-02,222,UA,ATL,ORD,,S1,7,8,606,3,4,3
2023-01-28,2429,AA,ORD,DFW,,S2,20,37,802,1,3,1
2022-04-27,1051,AA,ATL,DFW,,S1,-6,-22,731,1,4,1
2022-11-20,2649,UA,ORD,LAX,,S1,2,-16,1744,3,3,2
2019-08-08,1171,DL,ATL,DFW,,S1,-4,-12,731,2,4,1
2019-07-08,2097,UA,LAX,ORD,,S2,71,47,1744,3,2,3
2020-04-14,2412,DL,JFK,ATL,,S1,-7,0,760,2,5,4
2023-06-24,2015,UA,DFW,ORD,,S1,-1,-24,802,3,1,3
2022-08-06,2163,UA,ORD,LAX,,S1,-5,-17,1744,3,3,2
2023-05-04,185,AA,JFK,LAX,,S1,-5,-24,2475,1,5,2
2019-04-02,366,AA,LAX,DFW,,S1,-5,-20,1235,1,2,1
2020-12-02,1044,UA,ORD,LAX,,S1,-5,-48,1744,3,3,2
2020-03-09,2254,AA,LAX,DFW,,S1,-1,-16,1235,1,2,1
2021-07-03,1085,AA,DFW,LAX,,S1,8,-19,1235,1,1,2
2020-04-13,1765,DL,DFW,LAX,,S1,-4,-12,1235,2,1,2
2022-04-06,324,DL,LAX,JFK,,S1,-2,-27,2475,2,2,5
2019-03-13,782,UA,ORD,DFW,,S2,0,16,801,3,3,1
2021-05-11,426,DL,ATL,JFK,,S2,77,56,760,2,4,5
2023-08-29,1953,AA,DFW,LAX,,S1,-5,-9,1235,1,1,2
2021-08-15,860,DL,ATL,JFK,,S1,9,-14,760,2,4,5
2022-04-14,2277,UA,LAX,ORD,,S1,-3,-29,1744,3,2,3
2023-01-07,323,DL,LAX,JFK,,S1,-4,-12,2475,2,2,5
2022-10-15,929,DL,ATL,ORD,,S1,11,1,606,2,4,3
2021-07-22,274,AA,LAX,JFK,,S1,-1,-15,2475,1,2,5
2021-04-02,2881,AA,DFW,ORD,,S1,-3,2,801,1,1,3
2021-12-28,2577,DL,ATL,ORD,,S2,-6,16,606,2,4,3
2023-03-12,1178,DL,ORD,ATL,,S2,13,27,606,2,3,4
2019-03-17,2611,AA,ORD,LAX,,S1,0,-33,1744,1,3,2
2019-07-07,2310,DL,ATL,DFW,,S1,-8,-16,731,2,4,1
2021-03-04,2715,AA,ORD,LAX,,S1,0,-24,1744,1,3,2
2019-11-17,852,AA,JFK,ORD,,S1,-1,-28,740,1,5,3
2020-10-17,118,AA,LAX,JFK,,S1,-5,-38,2475,1,2,5
2023-01-07,1692,DL,ATL,LAX,,S1,-2,-13,1947,2,4,2
2023-06-26,842,AA,LAX,ORD,,S1,-2,-26,1744,1,2,3
2019-04-04,2543,AA,LAX,DFW,,S1,-3,-17,1235,1,2,1
2022-03-06,515,DL,ATL,LAX,,S1,-3,-14,1947,2,4,2
2021-08-20,1384,AA,LAX,ORD,,S1,-3,-28,1744,1,2,3
2022-12-22,2749,AA,DFW,ATL,,S3,95,81,731,1,1,4
2022-05-20,335,DL,ATL,LAX,,S1,-1,-20,1947,2,4,2
2021-07-07,1550,DL,LAX,ATL,,S2,11,27,1947,2,2,4
2020-02-16,1112,AA,DFW,ORD,,S1,-2,-18,801,1,1,3
2019-05-31,2875,DL,JFK,ATL,,S1,6,-30,760,2,5,4
2020-09-08,2261,DL,DFW,ATL,,S1,-3,-13,731,2,1,4
2021-08-01,966,AA,DFW,LAX,,S3,127,121,1235,1,1,2
2022-08-14,515,UA,JFK,LAX,,S1,-11,-31,2475,3,5,2
2021-11-03,514,UA,LAX,JFK,,S1,6,-1,2475,3,2,5
2021-10-29,326,DL,JFK,LAX,,S1,-3,-23,2475,2,5,2
2022-09-23,2853,AA,DFW,LAX,,S1,-6,-9,1235,1,1,2
2019-05-04,3,AA,JFK,LAX,,S1,-7,-17,2475,1,5,2
2023-02-03,2948,AA,DFW,ORD,,S1,-4,-5,802,1,1,3
2022-07-18,2997,DL,LAX,ATL,,S2,33,29,1947,2,2,4
2020-03-01,242,AA,ATL,DFW,,S1,12,4,731,1,4,1
2021-12-10,554,DL,LAX,JFK,,S1,0,-10,2475,2,2,5
2023-02-26,839,DL,ATL,DFW,,S1,-3,-16,731,2,4,1
2021-11-21,184,AA,LAX,JFK,,S2,55,42,2475,1,2,5
2022-11-26,2435,DL,ATL,ORD,,S1,0,-12,606,2,4,3
2022-05-24,2103,DL,DFW,JFK,,S1,-1,-23,1391,2,1,5
2022-04-09,1092,DL,DFW,ATL,,S1,18,10,731,2,1,4
2021-08-13,309,DL,LAX,ATL,,S1,18,15,1947,2,2,4
2023-02-28,559,DL,LAX,ATL,,S1,-1,-37,1947,2,2,4
2023-04-03,986,DL,JFK,DFW,,S1,17,0,1391,2,5,1
2020-04-21,1890,DL,DFW,ATL,,S1,-8,-14,731,2,1,4
2020-11-11,1347,DL,ATL,ORD,,S1,-4,8,606,2,4,3
2019-04-27,1630,AA,ATL,DFW,,S2,24,35,731,1,4,1
2022-05-01,475,AA,LAX,ORD,,S1,-1,-10,1744,1,2,3
2023-06-10,982,AA,DFW,ATL,,S1,-1,-11,731,1,1,4
2022-01-12,2737,AA,ATL,LAX,,S1,-6,-34,1947,1,4,2
2019-07-25,2292,AA,DFW,JFK,,S3,75,78,1391,1,1,5
2019-07-12,1777,DL,ORD,ATL,,S1,-6,-23,606,2,3,4
2019-04-07,1907,DL,LAX,JFK,,S1,1,-22,2475,2,2,5
2019-08-10,2429,AA,ORD,DFW,,S1,-1,-21,801,1,3,1
2021-03-12,323,DL,LAX,JFK,,S1,27,-17,2475,2,2,5
2021-01-10,429,DL,ATL,JFK,,S1,9,-11,760,2,4,5
2021-03-20,2437,AA,DFW,LAX,,S1,-6,-23,1235,1,1,2
2019-10-05,423,DL,JFK,LAX,,S1,-9,-7,2475,2,5,2
2021-12-17,788,AA,DFW,LAX,,S1,-1,-15,1235,1,1,2
2019-06-17,1810,DL,ATL,DFW,,S2,14,19,731,2,4,1
2019-08-25,2012,DL,ORD,ATL,,S1,-5,-11,606,2,3,4
2022-06-12,2997,DL,LAX,ATL,,S1,18,1,1947,2,2,4
2022-04-12,1109,AA,ORD,DFW,,S1,-1,6,801,1,3,1
2023-02-28,2423,AA,DFW,JFK,,S1,-3,-22,1391,1,1,5
2019-10-13,1217,DL,LAX,ATL,,S1,8,-19,1947,2,2,4
2022-08-03,2789,DL,JFK,LAX,,S1,6,-19,2475,2,5,2
2023-07-09,520,DL,JFK,LAX,,S1,-3,-8,2475,2,5,2
2020-10-18,2362,UA,LAX,ORD,,S1,-3,-13,1744,3,2,3
2019-12-22,1463,AA,DFW,ORD,,S2,49,36,801,1,1,3
2020-06-03,380,UA,DFW,ORD,,S1,-3,-4,801,3,1,3
2020-02-13,2112,AA,DFW,LAX,,S1,-3,-12,1235,1,1,2
2023-06-06,715,DL,LAX,ATL,,S1,13,1,1947,2,2,4
2022-05-18,2893,AA,ATL,ORD,,S1,0,1,606,1,4,3
2022-08-31,2789,DL,JFK,LAX,,S1,-4,9,2475,2,5,2
2023-04-21,2499,AA,ORD,DFW,,S2,55,56,802,1,3,1
2019-08-04,2242,AA,JFK,DFW,,S1,-3,-29,1391,1,5,1
2020-02-13,1206,DL,LAX,ATL,,S1,-1,-15,1947,2,2,4
2020-03-17,2213,DL,LAX,ATL,,S1,9,6,1947,2,2,4
2019-10-16,333,AA,DFW,ATL,,S1,-7,-18,731,1,1,4
2020-08-28,2778,AA,ATL,DFW,,S1,-7,12,731,1,4,1
2023-06-16,1294,DL,ATL,JFK,,S1,-1,14,760,2,4,5
2023-02-15,1853,UA,ORD,LAX,,S2,-1,19,1744,3,3,2
2023-05-04,2819,AA,JFK,ORD,,S1,-5,-57,740,1,5,3
2019-07-20,32,DL,DFW,ATL,,S1,-2,7,731,2,1,4
2022-01-14,1106,AA,DFW,ORD,,S2,-4,17,801,1,1,3
2023-07-05,2318,AA,DFW,LAX,,S1,-4,-18,1235,1,1,2
2022-01-25,435,DL,JFK,ATL,,S1,-6,-10,760,2,5,4
2022-09-27,1463,AA,DFW,ORD,,S1,-6,-4,801,1,1,3
2020-10-11,2459,AA,LAX,DFW,,S1,0,0,1235,1,2,1
2020-09-14,497,UA,LAX,ORD,,S1,-3,-12,1744,3,2,3
2022-12-09,2318,AA,DFW,LAX,,S1,9,-3,1235,1,1,2
2023-06-30,380,UA,DFW,ORD,,S3,177,203,802,3,1,3
2021-12-07,2428,AA,ORD,DFW,,S1,6,2,801,1,3,1
2020-08-23,837,DL,ATL,LAX,,S1,-4,-21,1947,2,4,2
2021-03-01,1285,DL,DFW,ATL,,S1,-5,-12,731,2,1,4
2022-07-24,2776,AA,LAX,ORD,,S1,22,5,1744,1,2,3
2020-01-29,3,AA,JFK,LAX,,S1,-9,-64,2475,1,5,2
2023-07-07,688,DL,LAX,JFK,,S2,-3,37,2475,2,2,5
2022-03-13,669,AA,ORD,LAX,,S1,8,-14,1744,1,3,2
2019-03-21,2543,AA,LAX,DFW,,S1,2,-6,1235,1,2,1
2023-08-12,204,UA,ATL,ORD,,S1,-3,-6,606,3,4,3
2019-04-27,2534,AA,DFW,ORD,,S1,1,-1,801,1,1,3
2020-03-03,2401,UA,DFW,ORD,,S1,-7,-22,801,3,1,3
2019-11-06,1436,DL,LAX,JFK,,S1,12,1,2475,2,2,5
2019-11-02,1436,DL,LAX,JFK,,S1,-1,-18,2475,2,2,5
2020-04-23,1612,DL,ORD,ATL,,S1,-8,-19,606,2,3,4
2019-01-07,490,AA,ORD,DFW,,S1,0,-4,802,1,3,1
2022-05-04,255,AA,JFK,LAX,,S1,-1,-15,2475,1,5,2
2022-03-17,2072,AA,DFW,ATL,,S1,-5,-11,731,1,1,4
2022-06-26,374,AA,ORD,LAX,,S1,-3,-5,1744,1,3,2
2021-04-28,982,AA,ATL,DFW,,S1,-2,13,731,1,4,1
2021-11-07,860,AA,DFW,LAX,,S1,-6,-15,1235,1,1,2
2021-10-20,1008,AA,DFW,ATL,,S1,8,-16,731,1,1,4
2020-10-16,341,AA,JFK,LAX,,S1,-9,-17,2475,1,5,2
2022-05-18,1405,AA,LAX,DFW,,S1,-7,1,1235,1,2,1
2023-03-09,184,AA,LAX,JFK,,S1,-5,-22,2475,1,2,5
2019-10-30,310,UA,ORD,LAX,,S1,-5,-12,1744,3,3,2
2022-11-08,1653,AA,DFW,LAX,,S1,5,-3,1235,1,1,2
2021-05-28,1201,DL,DFW,JFK,,S1,-6,-31,1391,2,1,5
2021-12-18,980,AA,DFW,ATL,,S1,0,10,731,1,1,4
2023-06-26,980,AA,DFW,ATL,,S1,2,-4,731,1,1,4
2022-07-06,2004,UA,DFW,ORD,,S1,-7,-28,801,3,1,3
2019-10-10,274,AA,LAX,JFK,,S2,0,17,2475,1,2,5
2019-11-01,427,DL,JFK,LAX,,S1,-2,-28,2475,2,5,2
2021-04-30,536,DL,ORD,ATL,,S1,0,-22,606,2,3,4
2020-03-12,1258,AA,DFW,ORD,,S1,8,-8,801,1,1,3
2022-06-25,2230,UA,ORD,DFW,,S1,0,-8,801,3,3,1
2022-06-25,992,AA,LAX,ORD,,S1,1,-22,1744,1,2,3
2023-08-29,984,DL,DFW,LAX,,S1,-5,-18,1235,2,1,2
2021-06-26,424,DL,JFK,ATL,,S1,-5,-25,760,2,5,4
2021-11-06,1041,DL,DFW,LAX,,S1,-6,-8,1235,2,1,2
2022-10-31,2518,AA,ORD,JFK,,S1,-7,8,740,1,3,5
2020-01-13,1169,DL,JFK,ATL,,S1,-5,-7,760,2,5,4
2020-11-12,1027,AA,DFW,ORD,,S1,-5,-34,801,1,1,3
2022-06-15,2776,AA,LAX,ORD,,S1,-4,-9,1744,1,2,3
2020-08-28,4,AA,LAX,JFK,,S1,-12,-34,2475,1,2,5
2021-12-09,321,DL,LAX,ATL,,S1,2,-17,1947,2,2,4
2022-05-23,2105,UA,ORD,LAX,,S1,1,0,1744,3,3,2
2019-04-04,1681,DL,ORD,ATL,,S2,22,37,606,2,3,4
2023-07-22,818,DL,ATL,DFW,,S1,4,-2,731,2,4,1
2019-10-09,245,AA,ORD,LAX,,S2,35,28,1744,1,3,2
2021-08-06,2621,UA,LAX,ORD,,S1,-2,-4,1744,3,2,3
2019-02-25,2279,DL,LAX,JFK,,S1,15,-6,2475,2,2,5
2021-08-18,1375,AA,ORD,LAX,,S1,-2,-11,1744,1,3,2
2019-08-04,1258,DL,LAX,JFK,,S1,6,-6,2475,2,2,5
2022-05-15,517,DL,ATL,JFK,,S1,6,10,760,2,4,5
2023-05-05,32,DL,DFW,ATL,,S1,-3,-11,731,2,1,4
2019-03-01,2668,AA,DFW,ORD,,S1,4,-7,801,1,1,3
2019-02-22,2458,DL,ATL,DFW,,S1,-1,13,731,2,4,1
2020-12-27,358,DL,LAX,ATL,,S1,-1,-24,1947,2,2,4
2020-02-18,1384,AA,ORD,LAX,,S1,-1,-11,1744,1,3,2
2022-10-25,1841,UA,ORD,DFW,,S1,-2,4,802,3,3,1
2021-12-11,2776,AA,LAX,ORD,,S1,1,2,1744,1,2,3
2019-07-15,1410,DL,ATL,LAX,,S1,-6,4,1947,2,4,2
2020-02-27,2424,AA,LAX,DFW,,S1,11,-2,1235,1,2,1
2019-02-10,713,UA,DFW,ORD,,S1,8,-10,802,3,1,3
2019-01-01,1710,DL,ATL,DFW,,S1,-4,-8,731,2,4,1
2020-10-13,2362,UA,LAX,ORD,,S1,-9,-11,1744,3,2,3
2020-03-16,2429,AA,ORD,DFW,,S1,20,15,801,1,3,1
2023-08-15,2237,AA,DFW,ATL,,S3,890,867,731,1,1,4
2022-08-13,2770,AA,ATL,DFW,,S1,-10,-30,731,1,4,1
2021-07-30,574,AA,LAX,DFW,,S3,77,65,1235,1,2,1
2019-11-06,1598,AA,LAX,ORD,,S1,-1,-5,1744,1,2,3
2022-01-24,1074,DL,JFK,ATL,,S1,-6,-31,760,2,5,4
2022-05-05,2269,DL,ATL,JFK,,S1,10,1,760,2,4,5
2021-05-26,326,DL,JFK,LAX,,S1,10,-8,2475,2,5,2
2021-03-05,45,DL,JFK,ATL,,S1,-3,-29,760,2,5,4
2023-08-30,459,DL,ATL,LAX,,S1,26,4,1947,2,4,2
2023-07-24,2412,AA,DFW,ORD,,S2,20,24,802,1,1,3
2019-07-25,729,UA,DFW,ORD,,S1,-4,-11,801,3,1,3
2021-11-05,1051,AA,ATL,DFW,,S1,23,-5,731,1,4,1
2022-03-25,543,DL,JFK,LAX,,S1,-7,-27,2475,2,5,2
2021-08-21,1331,AA,DFW,LAX,,S1,7,-10,1235,1,1,2
2019-12-07,2347,UA,ORD,DFW,,S1,-3,-26,801,3,3,1
2021-06-20,841,AA,LAX,ORD,,S3,8,107,1744,1,2,3
2023-03-23,2499,AA,ORD,DFW,,S1,-4,-2,802,1,3,1
2020-11-08,1583,AA,DFW,LAX,,S1,-2,15,1235,1,1,2
2019-10-08,1,AA,JFK,LAX,,S1,-7,-28,2475,1,5,2
2022-04-19,497,DL,JFK,LAX,,S1,-1,0,2475,2,5,2
2023-07-21,688,DL,LAX,JFK,,S2,15,17,2475,2,2,5
2022-03-29,540,AA,ORD,LAX,,S1,6,-7,1744,1,3,2
2019-09-22,1958,DL,ORD,ATL,,S2,27,27,606,2,3,4
2020-03-04,1206,DL,LAX,ATL,,S1,-1,-3,1947,2,2,4
2020-08-17,1691,AA,ATL,ORD,,S1,6,-11,606,1,4,3
2022-01-15,622,UA,LAX,ORD,,S1,-4,-12,1744,3,2,3
2019-10-30,1734,AA,DFW,ORD,,S1,1,12,801,1,1,3
2022-08-20,1426,DL,JFK,DFW,,S1,-4,-33,1391,2,5,1
2019-10-22,2501,DL,ATL,DFW,,S1,1,-3,731,2,4,1
2019-10-27,2809,DL,ORD,ATL,,S1,12,13,606,2,3,4
2022-10-04,255,AA,JFK,LAX,,S1,-2,0,2475,1,5,2
2022-01-05,2072,AA,DFW,ATL,,S1,-3,-27,731,1,1,4
2020-03-31,2194,UA,ORD,LAX,,S1,-8,-12,1744,3,3,2
2022-06-26,2882,AA,ORD,LAX,,S2,23,26,1744,1,3,2
2021-08-19,329,DL,LAX,ATL,,S1,20,7,1947,2,2,4
2023-07-17,1463,AA,ORD,DFW,,S2,51,31,802,1,3,1
2021-11-03,1044,UA,ORD,LAX,,S1,-2,-42,1744,3,3,2
2020-02-24,2139,DL,JFK,ATL,,S1,3,-2,760,2,5,4
2021-01-20,369,DL,LAX,ATL,,S1,-7,-23,1947,2,2,4
2022-02-09,388,AA,ORD,LAX,,S1,-4,-41,1744,1,3,2
2022-04-06,856,DL,JFK,ATL,,S1,2,-5,760,2,5,4
2022-08-16,2997,DL,LAX,ATL,,S3,129,136,1947,2,2,4
2023-03-15,2967,AA,LAX,DFW,,S1,2,-8,1235,1,2,1
2020-03-24,427,DL,JFK,LAX,,S1,-5,-19,2475,2,5,2
2021-05-24,2234,AA,JFK,DFW,,S1,-4,-18,1391,1,5,1
2021-05-02,739,AA,ORD,ATL,,S1,-4,-22,606,1,3,4
2020-07-01,1065,DL,JFK,LAX,,S1,8,-13,2475,2,5,2
2019-07-21,2806,DL,DFW,LAX,,S1,4,-8,1235,2,1,2
2021-07-27,2733,AA,LAX,DFW,,S1,-2,3,1235,1,2,1
2023-08-30,482,DL,JFK,LAX,,S3,-6,61,2475,2,5,2
2023-02-12,274,AA,LAX,JFK,,S1,-10,-18,2475,1,2,5
2022-04-18,2940,DL,ATL,DFW,,S1,-5,-11,731,2,4,1
2020-01-29,2012,DL,ORD,ATL,,S1,2,-17,606,2,3,4
2021-01-12,2479,UA,ORD,ATL,,S1,-5,-9,606,3,3,4
2019-03-07,1268,UA,LAX,ORD,,S1,0,-25,1744,3,2,3
2021-01-26,1044,UA,ORD,LAX,,S2,32,45,1744,3,3,2
2020-02-19,1888,DL,ATL,JFK,,S1,5,-13,760,2,4,5
2022-07-18,3,AA,JFK,LAX,,S2,-8,44,2475,1,5,2
2021-09-17,185,AA,JFK,LAX,,S1,-6,-33,2475,1,5,2
2019-07-09,2619,AA,ATL,DFW,,S1,-4,-3,731,1,4,1
2022-06-06,1067,UA,ORD,LAX,,S2,7,36,1744,3,3,2
2022-04-29,2451,DL,ATL,ORD,,S1,13,11,606,2,4,3
2019-11-20,1810,DL,DFW,ATL,,S1,0,-14,731,2,1,4
2021-04-22,2459,AA,LAX,DFW,,S1,0,-8,1235,1,2,1
2019-04-21,2205,UA,ORD,DFW,,S1,-6,-14,801,3,3,1
2019-01-13,2346,AA,ORD,DFW,,S3,84,75,802,1,3,1
2021-08-19,2622,UA,LAX,ORD,,S1,0,-2,1744,3,2,3
2019-01-02,1050,AA,ORD,LAX,,S1,19,12,1744,1,3,2
2021-08-17,2431,AA,LAX,ORD,,S2,7,16,1744,1,2,3
2023-07-14,317,DL,ATL,LAX,,S1,-1,-6,1947,2,4,2
2022-04-29,459,AA,LAX,DFW,,S1,-6,-14,1235,1,2,1
2019-03-13,1221,DL,LAX,ATL,,S1,-2,-29,1947,2,2,4
2022-07-18,657,DL,JFK,LAX,,S3,57,75,2475,2,5,2
2021-12-09,117,AA,JFK,LAX,,S1,-4,-1,2475,1,5,2
2023-04-18,216,UA,ATL,ORD,,S1,-1,3,606,3,4,3
2019-06-13,1513,DL,ATL,DFW,,S1,-4,13,731,2,4,1
2023-06-22,2614,UA,ORD,LAX,,S1,-1,-1,1744,3,3,2
2021-08-08,1725,DL,ORD,ATL,,S1,-1,-21,606,2,3,4
2020-12-20,776,AA,DFW,LAX,,S1,-6,-25,1235,1,1,2
2021-03-04,1447,DL,JFK,ATL,,S1,-1,-17,760,2,5,4
2019-02-12,274,AA,LAX,JFK,,S1,2,2,2475,1,2,5
2023-08-14,2444,UA,ORD,ATL,,S1,-4,-6,606,3,3,4
2022-12-14,1273,DL,DFW,ATL,,S1,3,-7,731,2,1,4
2022-05-29,1008,AA,DFW,ATL,,S1,-4,-10,731,1,1,4
2021-01-10,326,DL,JFK,LAX,,S1,-5,-39,2475,2,5,2
2022-05-13,1579,AA,DFW,ORD,,S1,-5,1,801,1,1,3
2021-04-09,969,AA,DFW,LAX,,S2,-1,23,1235,1,1,2
2021-12-08,254,UA,ATL,ORD,,S1,-4,5,606,3,4,3
2019-11-27,2347,UA,ORD,DFW,,S1,-5,-1,801,3,3,1
2022-09-24,1331,AA,LAX,DFW,,S1,-6,11,1235,1,2,1
2020-03-06,454,DL,JFK,LAX,,S1,-2,-62,2475,2,5,2
2023-04-08,705,UA,DFW,ORD,,S1,-7,-23,802,3,1,3
2023-05-22,32,AA,LAX,JFK,,S1,-6,-15,2475,1,2,5
2022-02-15,1384,AA,ORD,LAX,,S1,16,3,1744,1,3,2
2021-02-06,397,DL,ATL,JFK,,S1,17,-2,760,2,4,5
2019-08-01,713,UA,DFW,ORD,,S1,4,-9,801,3,1,3
2020-10-10,351,DL,ATL,LAX,,S3,146,119,1947,2,4,2
2022-03-31,1274,AA,JFK,DFW,,S3,44,62,1391,1,5,1
2022-11-06,1147,UA,ORD,LAX,,S1,-1,-12,1744,3,3,2
2023-04-10,2039,UA,LAX,ORD,,S2,21,25,1744,3,2,3
2023-05-22,118,AA,LAX,JFK,,S1,-9,-21,2475,1,2,5
2022-08-29,684,DL,JFK,ATL,,S2,9,28,760,2,5,4
2021-09-23,2839,AA,ORD,DFW,,S1,2,-8,801,1,3,1
2021-10-22,328,AA,ORD,DFW,,S1,0,-11,801,1,3,1
2019-05-12,2431,AA,LAX,ORD,,S1,-2,-7,1744,1,2,3
2020-02-14,369,UA,ORD,LAX,,S1,0,-18,1744,3,3,2
2023-06-20,1239,DL,ATL,JFK,,S1,-1,-17,760,2,4,5
2021-08-11,1092,DL,ATL,DFW,,S1,16,12,731,2,4,1
2022-12-01,374,AA,ORD,LAX,,S2,-1,23,1744,1,3,2
2022-11-29,392,DL,LAX,JFK,,S1,4,-10,2475,2,2,5
2022-06-01,1348,DL,JFK,LAX,,S1,-6,-13,2475,2,5,2
2022-11-04,328,AA,ORD,DFW,,S1,-2,7,802,1,3,1
2020-03-21,2401,UA,DFW,ORD,,S1,-11,-32,801,3,1,3
2019-02-01,490,AA,ORD,DFW,,S1,9,-18,802,1,3,1
2021-04-15,2812,AA,DFW,ORD,,S1,-5,-19,801,1,1,3
2022-08-25,1051,AA,ATL,DFW,,S1,-1,-23,731,1,4,1
2022-12-30,2733,AA,DFW,LAX,,S1,18,2,1235,1,1,2
2020-07-25,1191,DL,LAX,JFK,,S1,-3,-20,2475,2,2,5
2019-05-18,972,DL,ATL,ORD,,S1,-4,-25,606,2,4,3
2022-04-25,274,AA,LAX,JFK,,S1,32,5,2475,1,2,5
2021-06-06,703,DL,JFK,LAX,,S1,20,-14,2475,2,5,2
2022-03-03,302,DL,JFK,LAX,,S1,1,-15,2475,2,5,2
2020-06-02,2631,AA,LAX,ORD,,S1,8,-3,1744,1,2,3
2021-05-20,1041,DL,LAX,DFW,,S1,-1,-17,1235,2,2,1
2019-01-27,41,DL,JFK,LAX,,S1,-3,-22,2475,2,5,2
2021-11-06,663,DL,JFK,ATL,,S1,-16,-51,760,2,5,4
2021-07-05,938,DL,ATL,LAX,,S1,11,-8,1947,2,4,2
2020-11-25,365,DL,ATL,LAX,,S1,-5,-6,1947,2,4,2
2020-04-05,1043,AA,LAX,DFW,,S1,13,-2,1235,1,2,1
2022-12-18,369,DL,LAX,ATL,,S2,22,23,1947,2,2,4
2020-11-23,1264,DL,ATL,DFW,,S1,-2,6,731,2,4,1
